2023-06-19 22:42:36,612 INFO    StreamThr :33144 [internal.py:wandb_internal():86] W&B internal server running at pid: 33144, started at: 2023-06-19 22:42:36.612830
2023-06-19 22:42:36,612 DEBUG   HandlerThread:33144 [handler.py:handle_request():144] handle_request: status
2023-06-19 22:42:36,628 INFO    WriterThread:33144 [datastore.py:open_for_write():85] open: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_224236-2j5genh9\run-2j5genh9.wandb
2023-06-19 22:42:36,628 DEBUG   SenderThread:33144 [sender.py:send():369] send: header
2023-06-19 22:42:36,728 DEBUG   SenderThread:33144 [sender.py:send():369] send: run
2023-06-19 22:42:37,091 INFO    SenderThread:33144 [dir_watcher.py:__init__():211] watching files in: C:\zdev_ds\mine\mlops-zoomcamp\cohorts\2023\02-experiment-tracking\homework-wandb\wandb\run-20230619_224236-2j5genh9\files
2023-06-19 22:42:37,091 INFO    SenderThread:33144 [sender.py:_start_run_threads():1100] run started: 2j5genh9 with start time 1687228956.61283
2023-06-19 22:42:37,091 DEBUG   SenderThread:33144 [sender.py:send_request():396] send_request: summary_record
2023-06-19 22:42:37,107 INFO    SenderThread:33144 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-19 22:42:37,114 DEBUG   HandlerThread:33144 [handler.py:handle_request():144] handle_request: check_version
2023-06-19 22:42:37,114 DEBUG   SenderThread:33144 [sender.py:send_request():396] send_request: check_version
2023-06-19 22:42:37,247 DEBUG   HandlerThread:33144 [handler.py:handle_request():144] handle_request: run_start
2023-06-19 22:42:37,276 DEBUG   HandlerThread:33144 [system_info.py:__init__():31] System info init
2023-06-19 22:42:37,276 DEBUG   HandlerThread:33144 [system_info.py:__init__():46] System info init done
2023-06-19 22:42:37,276 INFO    HandlerThread:33144 [system_monitor.py:start():181] Starting system monitor
2023-06-19 22:42:37,277 INFO    SystemMonitor:33144 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-19 22:42:37,277 INFO    HandlerThread:33144 [system_monitor.py:probe():201] Collecting system info
2023-06-19 22:42:37,280 INFO    SystemMonitor:33144 [interfaces.py:start():190] Started cpu monitoring
2023-06-19 22:42:37,280 DEBUG   HandlerThread:33144 [system_info.py:probe():195] Probing system
2023-06-19 22:42:37,280 INFO    SystemMonitor:33144 [interfaces.py:start():190] Started disk monitoring
2023-06-19 22:42:37,280 INFO    SystemMonitor:33144 [interfaces.py:start():190] Started memory monitoring
2023-06-19 22:42:37,296 INFO    SystemMonitor:33144 [interfaces.py:start():190] Started network monitoring
2023-06-19 22:42:37,315 DEBUG   HandlerThread:33144 [system_info.py:_probe_git():180] Probing git
2023-06-19 22:42:37,493 DEBUG   HandlerThread:33144 [system_info.py:_probe_git():188] Probing git done
2023-06-19 22:42:37,493 DEBUG   HandlerThread:33144 [system_info.py:probe():240] Probing system done
